account_id,user_id
16655382,12036945
13509937,9746637
13796412,9957528
2326966,2041231
24085587,18059645
25156877,19001603
1717243,1574054
4627623,3750952
18315335,17831351
20680227,15183990
9450723,7027709
19154098,13991330
5471664,4350866
25028382,18886392
25157112,19001807
13476298,17789309
23031581,17150985
21113007,15520615
15618433,11268016
19112570,13958291
16285042,11760005
15995955,11543864
22329281,16550773
93111,254864
25154221,18999229
24881344,18754488
256915,537943
24173631,18135352
170308,1990514
25080525,19001115
17266978,12503466
5445009,4331885
22095567,16352937
20630126,15145150
21562265,15896638
19754330,14465001
17247076,12488068
15729,33522
23060385,17175788
21354007,15723204
25150114,18995494
24945874,18811207
21318155,15691711
18181047,13228809
25156708,19001451
132120,332617
1048478,1052959
19651736,14385360
7069298,5411503
8901353,6644716
25154889,18999840
24865646,18740766
2606195,2257320
971523,994018
24820256,18700668
24043636,18022903
24768273,18652037
7242803,19001729
5432130,4570472
22002835,16274322
23031836,18128227
25090131,18941867
751725,752254
25061102,18915979
15422282,11126012
1513069,1414707
25156692,19001436
6120107,4773899
19709242,14430186
13614428,9820773
22864488,17008063
3279135,2760169
21577668,17033631
24883286,18756243
18039065,13111731
6725153,6628877
24662336,18558424
25157331,19001996
3454704,2893460
965625,1103606
24847043,18724468
25154608,18999587
23633676,17665058
23940295,17933516
479540,892256
9282013,6892976
22064462,16326563
1615469,1499757
14024447,10129879
24623054,18523112
25135346,18982186
6336488,4919740
20750436,15238082
20972406,15409269
1901829,1717535
11168027,8196025
15132914,10920207
19384208,14174771
20877758,15336204
10105760,10698244
21218627,18192997
15257245,11008554
9593085,9469267
20175298,14797132
25156728,19001470
25100040,18950860
11883983,8696908
25157276,19001948
22349900,16568239
25145767,18991551
25157405,19002059
180454,413785
965625,1103606
71225,205938
6518305,5043301
14429201,10423024
10460285,7711268
23669970,17696871
1611751,1490470
22449935,16653398
16443208,12008735
19750091,14461619
13505690,9743845
16837067,12173451
17188184,12442419
1827196,1659569
5198165,4158603
22804183,16956436
24782498,18665892
1307921,1256496
17775845,12908221
23204137,17298596
24864120,19000236
24344148,18281071
19262769,14078276
23173458,17272343
23611736,17646638
22045597,16310675
25157308,19001975
25150330,18995700
25147397,18993000
18695328,13628773
24884783,18757560
10315148,7609684
18981773,13853022
25157297,19001965
15387448,11101169
9151330,6805814
17663859,12821724
25069093,18923095
21577668,17033631
42846,124983
24664559,18560406
16616906,12008258
2031647,1815187
18747390,13669210
21405345,15766671
2923057,2504940
1186361,3459050
23317271,17395714
25155642,19000509
25157234,19001916
5250936,4195212
25156100,19000909
24800841,18683241
20040535,14691330
7950081,6001140
24457939,18379293
12541330,9126165
7874739,5950881
25157349,19002013
4534223,3683868
8238102,6196568
4400832,3586594
16021214,11562694
22226296,16463210
10468965,7717481
16955693,12264153
24562697,18470229
8997578,6707353
5643232,4466284
25156614,19001367
25157258,19001934
19634033,14371645
20528367,15066285
9679814,7181938
22298252,16523931
20160203,14785394
25157327,19001994
22304009,16528911
10839025,10755618
22228862,16465399
25157333,19001997
23225242,17316868
14841197,10717907
21205265,15595045
23697813,17721318
25157325,19001992
11559536,8469644
20173270,14795595
79690,225790
7642693,5794313
25157306,19001973
23712973,17734567
15318574,11051785
903027,985512
24913498,18782750
5889717,4636721
14033780,10136948
23553461,17595824
8188729,6163694
17781299,12912453
300957,608397
16432772,11951551
23782726,17795208
19536529,14295200
2052202,1830948
5756695,4544363
24354886,18290244
11957303,10646944
12407130,9041483
23556346,17598312
24067239,18043601
23199158,17294269
9997001,7394277
23472976,17526196
17646421,12807757
9559568,7100922
15728760,11349591
22836923,16984553
19821486,14517955
13828491,9982090
25157046,19001749
187979,426422
13099356,15098472
20384883,16497497
1421077,1345655
8388208,6297856
25157248,19001927
24857505,18733668
16561190,11967073
25157201,19001884
9251492,6871834
23646184,17675784
24420721,18347006
19956797,14625299
16526486,11941095
1316464,1263189
21182928,15576934
695155,274677
12029867,8800451
4323297,3530767
24784751,18668061
18545853,13513255
19623200,14363224
920814,952553
23492434,17543301
3000016,2545680
17987703,13072576
5177862,4144366
24051694,18030101
25157209,19001892
17709414,14159450
14672570,10596660
22144925,16394374
20024686,14678807
6530206,5051564
4693357,3798897
19687929,14413527
25156766,19001507
23670069,17696956
17286261,12518806
421523,799813
4161971,3411864
11672949,9149706
1087775,1083093
19956797,14625299
2312793,2030549
18610749,13563246
11139181,8176451
23466630,17520713
17372927,12586625
121382,314431
2885900,2475825
1684847,1548347
4116801,3378165
15422826,11126422
5351739,4265700
2598168,2540546
14404132,10404779
8483938,6362821
19561991,17444094
17474471,12669632
24698495,18705903
6453292,4999534
23758838,17774561
1597026,1478864
17972233,13060692
24988729,18850187
2765526,2381339
271907,562697
25001750,18862100
24282213,18228536
9889577,7323010
23975316,17963501
24671987,18566901
25147498,18993091
22993293,17118466
16021549,11562952
5065111,5916915
3217596,2715838
3217596,2715838
24215460,19001814
24465198,18385679
36229,103202
22436413,16641603
22696295,16864379
4414662,3596617
23968822,17957847
16709151,12076805
25152459,18997645
2920303,2502731
203129,450600
2663748,2302803
23028845,17470594
23768166,17782637
24599017,18502106
24164755,18127789
25157131,19001825
19146380,13985271
5460963,4343098
23299740,17380575
22903436,17041822
1021562,1031769
19629920,15821959
4553483,3697870
18739797,13663264
25157057,19001757
18638599,13584912
14185555,10247638
24942217,18807942
24507959,18422701
25007757,18867517
3394046,2848189
412097,784980
15119762,10910868
13700650,12204463
18090820,13150380
25120303,18968730
16893849,12216874
18005791,13086603
14673046,10597016
4637843,3758543
14605081,10548214
23052332,17168948
4795558,4155166
6495674,5028362
25156730,19001472
6460531,5004526
5757747,4545064
25127047,18974720
25157032,19001735
111548,294632
1129096,6206152
22742813,16903981
1039332,1045755
7042331,5394410
25156684,19001428
23115863,17223130
25141323,18987631
7718856,5845670
15508412,11187883
6795905,5231214
13266273,9631920
25129419,18976832
5370747,4279361
25156918,19001640
17975428,13063136
14267796,10306323
3736922,3107664
25154943,18999887
24600112,18503094
93886,256662
16782671,12132473
18549361,13515909
25156978,19001687
5806199,9811964
19612485,17388773
7495,13055
16585813,18103879
23737610,17756105
6916965,5310827
25156671,19001416
7903948,9611958
20256365,14856061
542673,911576
8987161,6831369
23348631,17422520
17419924,12625679
47032,139163
2015058,3224967
17832771,12999319
2359429,2066480
24521465,18434421
21187204,15580319
518846,1068546
22679943,16850416
25155270,19000173
11139181,8176451
5184661,4149376
21160533,15558865
19105685,13952888
20529723,15067303
20924417,16818884
17207146,12457453
25156412,19001184
22217064,16455344
76045,217953
25156893,19001620
22647400,16822567
188525,427276
25157052,19001753
24917532,18786249
15233317,10991804
24757677,18642431
25156742,19001484
25156915,19001637
5062063,4063321
9006419,8377123
24989872,18851202
23665022,17692606
8305687,6242793
12608952,9168839
302693,611201
21105188,15514339
20095923,14735461
15617618,11267408
11267501,8263882
10124607,7480417
19254452,14071708
6277403,4879688
203587,451321
14119085,10200119
24631819,18530952
23318803,17397054
25051794,18907627
25156910,19001633
21191029,15583535
24548450,18457910
7183462,5486425
22940306,17073170
24830690,18709898
23024047,17144608
23012875,17135153
4194452,6585935
24697012,18588841
244547,1582304
11633577,8520779
23694081,17718057
2710507,2838082
19389291,14178341
25156843,19001571
23809086,17818124
16877632,12204620
3893985,3223509
70109,203633
23508955,17557757
20147631,14775756
25156134,19000938
20830404,15299833
17044728,12331839
12843229,11279274
4076188,3347814
1654199,1524159
16656312,12037627
244547,1582304
16237413,11724588
25131713,18978878
1877515,1698398
2267554,1995781
23553164,17915773
1116845,1106000
25022110,18880691
25015848,18874975
9333206,6928292
25002243,18862548
1680615,1544918
25153666,18998734
24920605,18788918
4405380,3711299
12340,24224
21021052,15447383
24191223,18150402
24577485,18483123
1185416,1159500
2117669,1881567
1832128,1663462
459651,860233
1862686,1686948
25148277,18993799
23024323,17144841
9610071,7134737
3453912,2892830
1574931,1461657
3436520,2879528
24871749,18746169
25156868,19001595
7409618,17465749
190235,430070
15188573,10959786
17878762,12988108
15863106,11445727
22840956,16987981
1081114,1078084
2068391,1843429
7972337,6016562
23871883,17873470
24382455,18313765
566034,191814
16217688,11710069
23582079,17620969
24834941,18968060
1483393,1392189
2211999,1953590
20476538,15025750
23455276,17510865
22729064,16892283
25132933,18979970
25036091,18893463
25087598,18939615
6942471,5328289
20058605,14705786
25154253,18999257
104254,278843
2980732,2530737
83263,233572
22403913,16613839
25154889,18999840
6559532,5071137
12029994,10774817
2078843,1851422
19210762,14036612
18514416,13488858
477702,889349
25092145,18943691
8860436,7509065
534453,904430
16986994,12287512
21179137,18005234
6072642,4740921
3837342,3181365
18195806,13240884
24217478,18173142
21220309,15607053
24872956,18747245
5396464,4297545
18861045,13757888
20252657,14853255
11500712,8428590
5065111,5916915
22638404,16814913
9863345,7305567
21944375,16224448
15808905,11406665
12843229,11279274
2547801,2212230
19711,46428
3083099,2610896
4307190,3519275
25105360,18955599
1716458,1573414
3957810,3265764
25064973,18919412
314561,629804
25156779,19001517
7339964,5589918
17144761,12407951
25156551,19001309
248908,524587
1304326,1253609
25156791,19001527
24515674,18429466
23310280,17389648
25121201,18969520
7945862,5998425
2990781,7640115
21337340,15708376
2454100,2139691
129245,327694
10407508,7673997
21422190,15780200
22841624,16988522
25155961,19000791
22273522,16503093
15788659,12988415
2702166,2332665
20140234,14770216
5337371,4255859
3480392,2912622
25156756,19001497
19312253,14117697
25155729,19000582
22591158,16774233
25141119,18987445
25156752,19001494
3233740,2728391
1145531,1128394
21487575,15833921
22518633,16712546
24863816,18739200
22977142,17104593
353681,2797306
24533858,18445238
4710685,3811265
25087298,18939351
22153594,17318012
1001435,1016198
15180028,10953541
11037823,8106901
23236348,18618821
25156697,19001441
13958101,10079898
434359,820275
25020875,18879581
25150577,18995923
5560925,4410218
23420517,17480804
13163688,13170618
24134373,18101529
8497192,6371439
159288,2002514
22069250,16330531
11373613,8338546
19895994,14577081
21411584,15771671
14027680,10132321
8868218,6622697
20761926,15246867
24736942,18624184
420575,798346
9546861,7092547
2645668,2288429
308365,620192
15670017,11306814
15337617,11065488
20470126,15020768
133162,334314
375765,726802
25156356,19001136
21639962,15962352
16661525,12041367
20081539,14892731
2012828,1800871
24742651,18629211
11381646,8344398
23650464,17679415
913255,946610
25156605,19001361
25156517,19001279
25065429,18919820
13630983,9833050
976785,997688
5710338,8571243
25156703,19001447
418378,794903
25130677,18977970
1481547,1390810
1273581,1229308
1010570,1023230
4136939,3393394
4193641,5851675
20356819,14932150
23240706,17330067
25144663,18990610
1419695,1344583
23034418,17153388
24494559,18411081
23795079,17806046
24668299,18563606
21780066,16081882
24601100,18523422
18383542,18087581
25156674,19001419
23157669,17258711
24468823,18388831
22805766,16957828
16645885,12030214
5511778,4377851
17833248,16073512
24092003,18065143
8925974,7326714
16208202,11702891
25155568,19000440
14378195,10386144
7554663,5734826
60634,181087
5759208,4546157
25150231,18995606
15885890,11462274
25154783,18999742
11257097,8256483
25156693,19001437
25156643,19001392
1339515,1281501
7499850,5698685
20193056,14810749
8821251,18991455
25155221,19000131
24851408,18728291
1329525,1273701
17349232,12568037
24537547,18448393
10048568,18002900
25155455,19000340
22235912,16471289
21121117,15527122
22610745,16790974
6803044,5235774
25149167,18994605
2452978,2138791
319201,636840
20227727,14835127
9580682,7121783
25141844,18988115
12587763,9155889
24458153,18379485
24990383,18851641
23157115,17258224
22585306,16769372
8605912,6446053
20162406,17173632
16921218,12237990
920951,952671
24744659,18630991
21464230,18134056
19778687,14484123
4719941,4518341
4456494,3626597
4501781,3660136
8611497,6573904
2234149,1971023
3066131,2597775
3084600,2612030
11309781,12876028
20598504,15120263
286641,586011
22125589,16378032
483967,899345
22638630,16815116
20620870,15137935
25144122,18990137
15342972,11069388
19854041,14543911
9505356,11225028
10594994,7804058
8868218,6622697
304453,613960
135031,337554
14796297,10685841
375343,726117
5117117,4101879
20441499,14998250
24753854,18638989
21239611,17537722
25112068,18961577
24734646,18622183
2914162,2497753
233926,499746
20478818,15027458
5669004,4484306
25156252,19001046
25034227,18891758
375717,726730
19785056,14489213
25156552,19001311
2391385,2091172
2643982,2287081
4336214,7471642
23947007,17939220
278477,573082
7232946,5519140
29462,79631
1248768,1209640
25148282,18993803
25156025,19000843
24864898,18740138
24293156,18237795
11726137,8583370
221962,480231
15163239,17370266
1442096,1361919
465839,870207
24808814,18690508
21968329,16245211
24303495,18246607
1374590,1308850
4259815,3484470
9749164,7228014
24302988,18246186
21794614,16094363
18497895,13475896
4838196,9715520
21694404,16008562
25144415,18990395
84117,235334
20196970,14813670
16555730,11962943
19996106,15403883
273770,565589
19820425,14517133
1137775,1526075
1904182,1776857
5517430,4381665
17326017,12550225
19025281,13888486
22179746,16423646
24298403,18242264
21105059,15514234
82452,231821
24422570,18348556
9856948,7301164
16478387,11905707
25145467,18991295
21961279,16239134
16009621,11554202
49880,148668
3994517,3292436
2122575,1885535
174133,403310
22314449,16538011
24014714,17997820
13702977,18196171
4008661,3302683
3002316,2547570
25053510,18909143
21558741,15893581
3851058,3191250
23342462,17417186
24212193,18168559
229782,492976
17512113,12699944
267643,555948
24075822,18051174
8243800,6200611
14247156,10291844
22540017,16730701
186200,423411
18282742,13311273
25155010,18999946
6540753,5058424
16253055,11736449
24801226,18683590
24703320,18594425
4829689,3898162
14008470,10117858
5121452,5045201
24833086,18712068
24452877,18374862
11703707,8567914
21712575,16024016
23831542,17837751
13461366,9713264
20147283,14775496
24692102,18584468
10291991,7593474
24320774,18261213
2179728,10819573
3158846,2670571
23489961,17541102
23642000,17672122
113637,299180
279172,574187
12399732,9037515
25156409,19001181
25151398,18996675
24121689,18090762
19202468,14030103
11884882,15021889
18779248,13694278
22454924,16657737
2202672,1946682
11413273,8366758
986395,1004781
1624550,1500384
14430650,10424119
25135577,18982386
23600167,17636769
1585976,1470327
11989971,18734345
9659781,7168244
17971395,13060047
2927680,2508672
2046930,6082541
25127206,18974867
24715587,18605332
25060092,18915058
24102521,18074165
22973556,17101533
13983345,10742518
24985581,18847408
5460232,4342564
24800076,18682527
6924615,7087604
18578440,13538493
25091506,18943087
23826917,17833823
23369033,17440211
19317299,14121768
5412158,4308554
11029880,8101525
17709414,14159450
15879108,11457365
25156313,19001097
344220,676410
9039375,7214340
19820020,18491102
18225197,18674389
1352825,1291894
145567,355456
4294753,3510108
24630267,18529574
20040239,14691089
20946521,15389239
20351704,14928242
10149202,9402361
3535938,2954288
2649816,2291788
18652797,13595885
1408582,5624258
2590917,2245642
25156305,19001089
18784033,13698014
25037186,18894459
21027829,15452819
17625781,12790854
21944416,16224480
25156399,19001172
466997,872097
14030147,10136531
24454269,18376080
23169510,17895334
21193883,15585831
18999967,13912823
24196443,18154915
17107366,12379098
20025003,14679024
10145800,7494004
24733874,18621515
2409629,2105069
17897796,13002730
2014632,1802225
18647958,18184727
16620676,12011118
2151664,1907888
23175391,17273997
4345955,3547883
25045439,18901901
21814395,16111405
6740163,5193658
25148889,18994347
25155953,19000783
24582380,18487313
18561263,13525234
22542420,16732835
16472438,11901163
18218919,13260092
3374948,2833275
14560612,10516773
2312370,2030219
25146419,18992125
10869182,7991624
18435778,13429664
25151827,18997074
17648628,12809532
12283981,8964365
24910297,18779939
24802499,18684774
3527498,2948169
25146169,18991900
1264903,1222412
25123396,18971443
7568110,5742892
5296087,4227226
1750961,1600058
24458153,18379485
9140818,6798714
8903672,6646310
20280523,14874419
5921620,4658794
24853120,18729796
12664952,9204591
23887683,17887692
14940813,15350048
25077375,18930620
21505936,15849317
22341854,16561519
2917239,2500177
25156229,19001026
16251013,11734993
8323588,6254324
1544031,1438003
21716608,16027559
1918049,2230292
10825449,7961479
11494344,8424211
12787146,9253013
1158332,1138365
29108,78374
25110549,18960245
23358723,17431300
5932319,4666416
143410,351723
25138482,18985022
23310402,17389756
22850994,16996606
24184125,18144334
15116991,11051541
27184,71470
25156331,19001112
25145966,18991724
25077323,18930577
10415446,14359009
14460180,16577419
19345701,14144323
24293331,18237942
22834044,16982050
24537063,18448010
1304439,1253692
21379109,15745326
13246712,9565605
22802981,16955380
25143075,18989215
25124334,18972284
4753429,3842845
12370892,9021186
8131790,6124796
24070208,18046229
2285551,2009594
5795385,4571350
25156316,19001100
19906732,14737583
20798667,15275208
14165031,10233220
21420534,15778914
10729586,7896107
455612,853887
2140162,1899020
24864676,18739943
6194199,4826038
56704,169858
9350518,6940373
431169,815059
19141838,13981672
24833086,18712068
25155593,19000463
25144313,18990309
25139244,18985731
13183689,9522385
274099,566127
10579576,7793916
4967176,12736702
3899033,3227319
18497571,13475647
24684162,18577577
18094952,13415477
4710977,3811484
24914016,18783201
15938179,11500743
25104183,18954526
25155728,19000581
1278991,1233559
6988941,5358874
6689339,5159284
13036447,9421213
25156207,19001004
7755974,5870273
477403,888873
23574419,17614245
24613836,18998964
25156176,19000975
13281,26566
22951642,17082827
18643740,13588924
24425925,18351519
25097948,18948933
17709414,14159450
17709414,14159450
3978849,3281336
25154154,18999168
24852236,18729017
24320602,18261069
24470365,18390200
229410,492361
24289022,18234370
6978997,5352679
5487088,7885792
25154547,18999527
11723060,8581389
3369156,2828883
18944084,13823426
17556947,13377234
8831091,6597449
20146736,14775071
8624788,6458314
25139003,18985502
15010004,10834791
7933946,11652533
9077101,6758286
287571,587467
6578207,5083370
19709242,14430186
22658116,16836348
538579,962155
11377012,8340997
24589707,18493789
25156216,19001013
22204859,18977070
6618062,5110683
24470365,18390200
1332397,1275997
6827476,5252736
9571881,7109280
25142400,18988607
3837356,3181374
2798715,2407400
2486997,2165254
12927633,9347737
5635671,6812961
24463895,18384579
21203541,15593667
23904983,17902681
18913816,13799307
16877632,12204620
25156205,19001002
11633192,8520534
19705223,14427074
25022813,18881333
18705049,13636407
23846987,17851375
6179861,4815703
24387454,18318003
24845402,18722983
19489137,14257721
17188980,12443055
22419559,16627079
18576061,16806610
15556176,11222558
24173024,18134832
25156036,19000852
23550978,17593696
22596954,16779103
25156069,19000881
22360951,16577483
25153468,18998552
10694146,17408941
22247545,16481000
25156160,19000962
4658428,3773305
20457178,15010561
25151230,18996524
8439,15214
24251965,18939412
11765268,8610083
13378206,9654408
10916684,8024296
25156129,19000934
25156046,19000859
23412329,17473812
9812487,7270130
16606925,12001122
958194,1296280
18054302,13123182
22348189,16566841
22408027,16617241
159292,378496
24577120,18482805
70,85
25155901,19000733
13176764,9517504
10000456,7396613
1023029,1032904
22834063,16982067
17835550,12954643
18269738,18703269
25155483,19000364
20938792,18520473
24309957,18252131
24975928,18838551
25156038,19000853
2308051,3247198
24985489,18847325
25155927,19000759
19845483,14537223
18253860,13288265
146862,357587
16885282,12210242
12021058,8794462
56742,169992
25155976,19000802
17021804,12314164
2004284,1794602
15922743,11489258
22713030,16878731
23677729,17703737
7200182,5497647
25041132,18897988
21034904,15458488
24217062,18172784
23137299,17241359
12183782,8894449
17653260,12813338
1585976,1470327
16430007,11869100
6323151,4910386
676895,523449
33385,93428
7159190,5470481
65046,191693
14494052,13860505
6641795,5127281
17556947,13377234
13591032,9804319
25155851,19000692
22349900,16568239
16003159,11549300
24981074,18843307
1585976,1470327
25155477,19000358
30197,82197
25155818,19000660
5770395,4553982
24798896,18681434
11289590,8279172
23509825,17558509
13789472,9952382
25155208,19000119
16328318,16426578
1276080,1709903
85903,239219
15921552,11488411
25089684,18941474
16486347,11911609
22879996,17021731
25155853,19000694
24020896,18003212
68024,198729
19534102,14293233
24612696,18514044
25084509,18936882
1286675,1239600
24323607,18263518
1509502,1411975
19636859,14373978
19718704,14928529
1792343,1632456
16162644,11668317
3003948,2548840
23777943,17791098
21196241,15587736
12338862,9002829
25035773,18893175
19278363,14090843
15569186,11232091
1551603,1443860
25127163,18974827
18190086,13236079
5563658,4411746
3575587,2984926
22803884,16956168
13467745,9717388
25147352,18992964
16136160,12148820
22075591,16335979
3508981,3184164
14512628,10482588
16327529,11791731
14402469,10403640
11600805,8497979
18053470,13122560
22597666,16779718
6023206,4729721
23859118,17862309
1126075,1113338
24859444,18735403
20681432,15184933
21887504,16174968
1779302,1622437
136284,339681
13267786,9579924
21865567,16155805
8414405,6315304
20893426,15419475
21883981,16171846
22361031,16577556
1621220,1497720
11120101,8163232
22773277,16930346
25132855,18979902
19941722,14613341
25155749,19000596
21254920,15636590
2456592,2141655
13835310,9986982
18636801,13583510
102832,275780
12038914,11520306
25141065,18987393
6584227,5087493
23516001,17563903
24913498,18782750
23833020,17839070
16518112,11934987
2159670,8507034
25155687,19000544
20652980,17168898
7814052,5909368
24827847,18707385
11862074,8680461
24694539,18586673
20877180,15335724
24032333,18013020
21376295,15742980
6814336,5243543
17403607,12612086
23114701,17222145
24943697,18809248
6740085,5193594
6981688,5354351
362950,706421
17154015,12415334
10492844,7734084
10438285,7695845
25155684,19000541
20491231,15037268
25035773,18893175
1751288,1600319
25155771,19000614
25155554,19000426
17519397,12705779
412854,1278192
25154406,18999400
10710835,7883109
9900047,7330316
1943984,1749533
909569,943713
12922916,9344662
24729411,18617568
17605434,18989824
146702,357320
16808907,12152360
25146527,18992221
24596372,18499699
20248465,14850280
10909379,8019253
25155798,19000641
23841847,17846805
6996016,5363686
3869252,3204942
25155619,19000486
25149325,18994751
24384975,18315890
21843801,16136973
18796491,13707840
25155661,19000524
2635593,2280374
20413400,14976241
14989375,10821026
21774994,16077560
1905812,2491743
14431016,10424385
8844828,6605964
534790,848706
25155830,19000671
17047394,12333900
24632997,18531999
25155788,19000631
22735341,16897609
18919950,13804211
15024231,10844658
17812007,12936365
25055419,18910859
20424580,14984854
24412474,18339744
25141988,18988241
24742457,18629039
23384151,17449791
22153777,16401993
19075016,13928454
23520762,17567932
21392980,15756677
16145894,11655653
9123792,6788361
20536630,15072560
22281184,16509535
11436381,8383668
10440705,7697451
24937756,18804083
2461405,2145504
949402,975887
2334438,3213204
21601108,15929253
14952600,10795089
25127356,18975007
25154824,18999780
75351,216190
22851943,16997421
3106126,2628868
17282075,16883041
165465,388951
25148071,18993608
24417240,18343958
20413400,14976241
8166269,6148426
7080261,18253602
28607,76559
32702,90918
11285286,8435783
880498,210773
5661,9241
17242965,12484858
43545,127356
882095,240585
379755,798001
1016047,1027593
335773,2187044
46178,136338
7589,13227
25079493,18932449
31790,87602
25134728,18981623
1113534,1103482
25149307,18994733
8166269,6148426
1022110,1032179
25144812,18990732
20466693,15018034
1698675,1559401
39531,114066
7837698,5925094
18074267,13138033
7901,13913
19949156,14619182
20507622,15050036
17630552,12794734
17801760,12928363
15191819,10962364
14892870,10754017
24343666,18280673
1502094,1406413
17858256,12972366
2013966,1801713
11403246,8359529
11746291,8596962
3634237,3029723
12029706,8800334
16429226,11868502
4992836,4014471
25152339,18997538
25153058,18998173
1334463,1788287
4838196,9715520
17122672,12390561
3544472,2960788
17610467,12778634
403344,771040
25155329,19000226
6119669,5079255
25146487,18992185
25155701,19000556
346833,680583
23745027,17762566
1526413,1424739
17813531,12937601
21427333,15784422
24570730,18477193
25155529,19000403
23101048,17210452
7173545,5480290
1964226,1764881
1289910,1242205
485533,901889
3836112,3180358
10627003,8633026
25144696,18990637
21469083,15818434
23523840,17570633
16388737,11838043
22500581,16696974
12827733,9280098
24754564,18639614
3785835,3143823
21999970,16271804
16606925,12001122
24961460,18825388
3996045,3293579
106814,284366
25145804,18991586
25155484,19000366
19656164,14388765
3996045,3293579
25155589,19000459
25155667,19000528
28577,76440
19140788,13980783
22802636,16955082
1004776,1018820
18398945,17811574
10527804,7758249
7605946,7565577
4457110,3627000
25155518,19000394
13767414,9935702
21192242,15584515
19693479,14417844
24821911,18702164
7336162,5587480
25155432,19000320
8832077,6598020
17515953,12702965
23763199,17778275
5166364,4136195
14389913,10394770
17835550,12954643
25153032,18998152
16981683,12283435
22405717,16615299
15069555,10875546
17625781,12790854
20140858,14770687
25054519,18910053
16144981,11654986
12907502,9334361
24863816,18739200
1827769,1660031
10436541,7712002
24021319,18003572
10579576,7793916
13245076,9564452
5661785,11341832
8718780,6522535
18515086,13489398
16029943,11569163
21878112,16166870
8769119,8776746
16101466,11622114
25154841,18999796
20586655,17167047
24932977,18799860
22836923,16984553
25063784,18918345
6432279,6159217
2065950,1841457
22779759,16935872
23053968,17170300
25155357,19000252
25152282,18997487
1024188,1033860
21865519,18994986
9610071,7134737
24170331,18132490
17448397,12648892
22144557,16394073
15924902,11490737
22459963,16662055
25155345,19000240
5189369,4152743
9848379,7295169
25070689,18924550
23287524,17370125
9990911,7390260
7100941,5432511
15186382,18649992
10389354,7661225
7062708,5407270
23752224,17768825
23890795,17890500
20029227,14682396
18332184,13350461
3239225,3436831
15738788,11356914
15907953,11478623
19079696,13932170
24600080,18503064
12661803,9202425
25155524,19000398
24405277,18333545
24533858,18445238
23527367,17573646
19113523,13959022
16841372,12176694
3784744,3143064
24287203,18232808
25153872,18998921
6583317,5086919
22541655,16732149
23083639,17195523
6956681,5337505
2190948,1938026
7018375,5378816
23636660,17667601
25145793,18991576
22190809,17293198
24184607,18222664
7525269,5715674
25120609,18969005
25022110,18880691
18120821,13176888
2187027,1935216
25102840,18953344
481581,895487
12856282,9299519
24345153,18885540
20601354,16437736
20964773,15403375
6518722,5043608
25129408,18976823
886722,926001
24833977,18712840
23912698,17909458
19405192,14190819
7982722,6023415
20457178,15010561
23763695,17778717
17979115,13065918
25155403,19000295
24649787,18547008
23373256,17443740
18347413,15990785
22738130,16900056
14333538,10353696
4588198,3722259
5433366,4323507
24925805,18793575
24441846,18912160
25155126,19000052
21191237,18029440
18038517,19000353
2825370,2428124
9857174,7301337
24923038,18791124
1063253,1064435
1171932,1148920
9174053,6820344
1623773,1499803
5826932,4592944
25064027,18918560
3086407,2613439
3253,4668
19365813,14160156
23869730,17871598
1584073,1468816
25155286,19000188
5833776,4597501
2970545,2522673
2970545,2522673
1015782,1027370
1021552,1031765
18840171,13741865
25097948,18948933
23712278,17733972
20860002,15322469
23996635,17982074
22480707,16679830
25143865,18989911
25155420,19000307
16558301,11964883
23392214,17456719
25149111,18994551
25155274,19000177
16541449,11952411
23651337,17680174
440450,830015
2652108,2293498
258449,540639
6900735,5300480
16574244,11976429
4073893,4915237
2143183,1901391
25155386,19000278
8776413,7128500
57752,173003
1811223,1647254
17357286,19000031
19367034,14161076
16011288,11555365
358445,699215
25043015,18899705
25154323,18999325
5663168,4480164
2452235,2138219
6925719,5316868
21036798,15460071
16714945,12081291
233744,499448
15871614,18803561
25007232,18867040
25148003,18993547
16801186,12146388
17668318,12825149
1301939,1251660
4229705,3462318
104258,278848
25125992,18973782
16015850,11558636
18225257,13265183
25144879,18990791
25023013,18881521
21887504,16174968
19092393,13942421
15262323,11011988
3624533,3022527
22566541,16753477
21381503,19000225
21584314,15915042
8509707,6380099
2154106,1909728
970029,992733
1759832,1607249
14918830,11084159
25155314,19000214
3992968,3291266
23034418,17153388
15191819,10962364
10886918,8004120
17346441,13355189
5071786,4070363
25155289,19000191
15008629,10833788
21307691,15682635
21812087,16109489
1141815,1125496
25132357,18979450
22126796,16379043
24695783,18587779
25155073,18999999
23613052,17647683
9604233,7130724
24709065,18599484
24239550,18192137
25155284,19000186
3713109,3089899
18160676,13212108
3021688,2562564
7034950,5389418
24945841,18812080
24694176,18586352
24973469,18836406
6421383,4978032
6903404,5302251
18865296,13761169
22629005,16806681
3399839,2852351
25146708,18992387
21138408,15541384
10141156,7490871
12455094,9068574
49430,147163
6462436,5005734
1485266,1804734
22087418,16346030
5285314,4219516
21988329,16262224
114709,301514
24891418,18763338
25061495,18916326
19692628,14417215
11918591,8721872
15263792,11013053
24108206,18079122
13122523,9479518
22050767,16315098
19622060,14362332
5266866,4206505
1670520,1537060
21952178,16231266
25155245,19000149
3078762,3266131
24106906,18077974
21952178,16231266
263251,1423644
25154799,18999756
19093119,13943016
25153162,18998271
7116028,5442295
20988738,17748877
